ds,y
6/1/2003,74.59
6/2/2003,74.59
6/3/2003,74.59
6/4/2003,74.59
6/5/2003,74.59
6/6/2003,74.59
6/7/2003,74.59
6/8/2003,74.59
6/9/2003,74.47
6/10/2003,74.47
6/11/2003,74.47
6/12/2003,74.47
6/13/2003,74.47
6/14/2003,74.47
6/15/2003,74.47
6/16/2003,74.42
6/17/2003,74.42
6/18/2003,74.42
6/19/2003,74.42
6/20/2003,74.42
6/21/2003,74.42
6/22/2003,74.42
6/23/2003,74.35
6/24/2003,74.35
6/25/2003,74.35
6/26/2003,74.35
6/27/2003,74.35
6/28/2003,74.35
6/29/2003,74.35
6/30/2003,74.28
7/1/2003,74.28
7/2/2003,74.28
7/3/2003,74.28
7/4/2003,74.28
7/5/2003,74.28
7/6/2003,74.28
7/7/2003,74.21
7/8/2003,74.21
7/9/2003,74.21
7/10/2003,74.21
7/11/2003,74.21
7/12/2003,74.21
7/13/2003,74.21
7/14/2003,75.07
7/15/2003,75.07
7/16/2003,75.07
7/17/2003,75.07
7/18/2003,75.07
7/19/2003,75.07
7/20/2003,75.07
7/21/2003,75.1
7/22/2003,75.1
7/23/2003,75.1
7/24/2003,75.1
7/25/2003,75.1
7/26/2003,75.1
7/27/2003,75.1
7/28/2003,75.12
7/29/2003,75.12
7/30/2003,75.12
7/31/2003,75.12
8/1/2003,75.12
8/2/2003,75.12
8/3/2003,75.12
8/4/2003,75.44
8/5/2003,75.44
8/6/2003,75.44
8/7/2003,75.44
8/8/2003,75.44
8/9/2003,75.44
8/10/2003,75.44
8/11/2003,75.81
8/12/2003,75.81
8/13/2003,75.81
8/14/2003,75.81
8/15/2003,75.81
8/16/2003,75.81
8/17/2003,75.81
8/18/2003,76.05
8/19/2003,76.05
8/20/2003,76.05
8/21/2003,76.05
8/22/2003,76.05
8/23/2003,76.05
8/24/2003,76.05
8/25/2003,76.05
8/26/2003,76.13
8/27/2003,76.13
8/28/2003,76.13
8/29/2003,76.13
8/30/2003,76.13
8/31/2003,76.13
9/1/2003,76.23
9/2/2003,76.23
9/3/2003,76.23
9/4/2003,76.23
9/5/2003,76.23
9/6/2003,76.23
9/7/2003,76.23
9/8/2003,76.2
9/9/2003,76.2
9/10/2003,76.2
9/11/2003,76.2
9/12/2003,76.2
9/13/2003,76.2
9/14/2003,76.2
9/15/2003,76.15
9/16/2003,76.15
9/17/2003,76.15
9/18/2003,76.15
9/19/2003,76.15
9/20/2003,76.15
9/21/2003,76.15
9/22/2003,76.08
9/23/2003,76.08
9/24/2003,76.08
9/25/2003,76.08
9/26/2003,76.08
9/27/2003,76.08
9/28/2003,76.08
9/29/2003,76.43
9/30/2003,76.43
10/1/2003,76.43
10/2/2003,76.43
10/3/2003,76.43
10/4/2003,76.43
10/5/2003,76.43
10/6/2003,75.9
10/7/2003,75.9
10/8/2003,75.9
10/9/2003,75.9
10/10/2003,75.9
10/11/2003,75.9
10/12/2003,75.9
10/13/2003,76.05
10/14/2003,76.05
10/15/2003,76.05
10/16/2003,76.05
10/17/2003,76.05
10/18/2003,76.05
10/19/2003,76.05
10/20/2003,76
10/21/2003,76
10/22/2003,76
10/23/2003,76
10/24/2003,76
10/25/2003,76
10/26/2003,76
10/27/2003,76
10/28/2003,76
10/29/2003,76
10/30/2003,76
10/31/2003,76
11/1/2003,76
11/2/2003,76
11/3/2003,75.94
11/4/2003,75.94
11/5/2003,75.94
11/6/2003,75.94
11/7/2003,75.94
11/8/2003,75.94
11/9/2003,75.94
11/10/2003,75.93
11/11/2003,75.93
11/12/2003,75.93
11/13/2003,75.93
11/14/2003,75.93
11/15/2003,75.93
11/16/2003,75.93
11/17/2003,76.02
11/18/2003,76.02
11/19/2003,76.02
11/20/2003,76.02
11/21/2003,76.02
11/22/2003,76.02
11/23/2003,76.02
11/24/2003,76
11/25/2003,76
11/26/2003,76
11/27/2003,76
11/28/2003,76
11/29/2003,76
11/30/2003,76
12/1/2003,75.97
12/2/2003,75.97
12/3/2003,75.97
12/4/2003,75.97
12/5/2003,75.97
12/6/2003,75.97
12/7/2003,75.97
12/8/2003,75.96
12/9/2003,75.96
12/10/2003,75.96
12/11/2003,75.96
12/12/2003,75.96
12/13/2003,75.96
12/14/2003,75.96
12/15/2003,75.92
12/16/2003,75.92
12/17/2003,75.92
12/18/2003,75.92
12/19/2003,75.92
12/20/2003,75.92
12/21/2003,75.92
12/22/2003,75.94
12/23/2003,75.94
12/24/2003,75.94
12/25/2003,75.94
12/26/2003,75.94
12/27/2003,75.94
12/28/2003,75.94
12/29/2003,75.88
12/30/2003,75.88
12/31/2003,75.88
1/1/2004,75.88
1/2/2004,75.88
1/3/2004,75.88
1/4/2004,75.88
1/5/2004,75.9
1/6/2004,75.9
1/7/2004,75.9
1/8/2004,75.9
1/9/2004,75.9
1/10/2004,75.9
1/11/2004,75.9
1/12/2004,76.36
1/13/2004,76.36
1/14/2004,76.36
1/15/2004,76.36
1/16/2004,76.36
1/17/2004,76.36
1/18/2004,76.36
1/19/2004,76.44
1/20/2004,76.44
1/21/2004,76.44
1/22/2004,76.44
1/23/2004,76.44
1/24/2004,76.44
1/25/2004,76.44
1/26/2004,76.48
1/27/2004,76.48
1/28/2004,76.48
1/29/2004,76.48
1/30/2004,76.48
1/31/2004,76.48
2/1/2004,76.48
2/2/2004,76.5
2/3/2004,76.5
2/4/2004,76.5
2/5/2004,76.5
2/6/2004,76.5
2/7/2004,76.5
2/8/2004,76.5
2/9/2004,76.44
2/10/2004,76.44
2/11/2004,76.44
2/12/2004,76.44
2/13/2004,76.44
2/14/2004,76.44
2/15/2004,76.44
2/16/2004,76.38
2/17/2004,76.38
2/18/2004,76.38
2/19/2004,76.38
2/20/2004,76.38
2/21/2004,76.38
2/22/2004,76.38
2/23/2004,76.32
2/24/2004,76.32
2/25/2004,76.32
2/26/2004,76.32
2/27/2004,76.32
2/28/2004,76.32
2/29/2004,76.32
3/1/2004,76.73
3/2/2004,76.73
3/3/2004,76.73
3/4/2004,76.73
3/5/2004,76.73
3/6/2004,76.73
3/7/2004,76.73
3/8/2004,77.39
3/9/2004,77.39
3/10/2004,77.39
3/11/2004,77.39
3/12/2004,77.39
3/13/2004,77.39
3/14/2004,77.39
3/15/2004,77.44
3/16/2004,77.44
3/17/2004,77.44
3/18/2004,77.44
3/19/2004,77.44
3/20/2004,77.44
3/21/2004,77.44
3/22/2004,77.59
3/23/2004,77.59
3/24/2004,77.59
3/25/2004,77.59
3/26/2004,77.59
3/27/2004,77.59
3/28/2004,77.59
3/29/2004,77.86
3/30/2004,77.86
3/31/2004,77.86
4/1/2004,77.86
4/2/2004,77.86
4/3/2004,77.86
4/4/2004,77.86
4/5/2004,77.88
4/6/2004,77.88
4/7/2004,77.88
4/8/2004,77.88
4/9/2004,77.88
4/10/2004,77.88
4/11/2004,77.88
4/12/2004,78.04
4/13/2004,78.04
4/14/2004,78.04
4/15/2004,78.04
4/16/2004,78.04
4/17/2004,78.04
4/18/2004,78.04
4/19/2004,78.4
4/20/2004,78.4
4/21/2004,78.4
4/22/2004,78.4
4/23/2004,78.4
4/24/2004,78.4
4/25/2004,78.4
4/26/2004,79.28
4/27/2004,79.28
4/28/2004,79.28
4/29/2004,79.28
4/30/2004,79.28
5/1/2004,79.28
5/2/2004,79.28
5/3/2004,79.28
5/4/2004,80.3
5/5/2004,80.3
5/6/2004,80.3
5/7/2004,80.3
5/8/2004,80.3
5/9/2004,80.3
5/10/2004,81.49
5/11/2004,81.49
5/12/2004,81.49
5/13/2004,81.49
5/14/2004,81.49
5/15/2004,81.49
5/16/2004,81.49
5/17/2004,82.13
5/18/2004,82.13
5/19/2004,82.13
5/20/2004,82.13
5/21/2004,82.13
5/22/2004,82.13
5/23/2004,82.13
5/24/2004,82.35
5/25/2004,82.35
5/26/2004,82.35
5/27/2004,82.35
5/28/2004,82.35
5/29/2004,82.35
5/30/2004,82.35
5/31/2004,82.44
6/1/2004,82.44
6/2/2004,82.44
6/3/2004,82.44
6/4/2004,82.44
6/5/2004,82.44
6/6/2004,82.44
6/7/2004,81.54
6/8/2004,81.54
6/9/2004,81.54
6/10/2004,81.54
6/11/2004,81.54
6/12/2004,81.54
6/13/2004,81.54
6/14/2004,81.04
6/15/2004,81.04
6/16/2004,81.04
6/17/2004,81.04
6/18/2004,81.04
6/19/2004,81.04
6/20/2004,81.04
6/21/2004,80.41
6/22/2004,80.41
6/23/2004,80.41
6/24/2004,80.41
6/25/2004,80.41
6/26/2004,80.41
6/27/2004,80.41
6/28/2004,79.87
6/29/2004,79.87
6/30/2004,79.87
7/1/2004,79.87
7/2/2004,79.87
7/3/2004,79.87
7/4/2004,79.87
7/5/2004,80.34
7/6/2004,80.34
7/7/2004,80.34
7/8/2004,80.34
7/9/2004,80.34
7/10/2004,80.34
7/11/2004,80.34
7/12/2004,80.84
7/13/2004,80.84
7/14/2004,80.84
7/15/2004,80.84
7/16/2004,80.84
7/17/2004,80.84
7/18/2004,80.84
7/19/2004,80.87
7/20/2004,80.87
7/21/2004,80.87
7/22/2004,80.87
7/23/2004,80.87
7/24/2004,80.87
7/25/2004,80.87
7/26/2004,80.86
7/27/2004,80.86
7/28/2004,80.86
7/29/2004,80.86
7/30/2004,80.86
7/31/2004,80.86
8/1/2004,80.86
8/2/2004,81.18
8/3/2004,81.18
8/4/2004,81.18
8/5/2004,81.18
8/6/2004,81.18
8/7/2004,81.18
8/8/2004,81.18
8/9/2004,81.25
8/10/2004,81.25
8/11/2004,81.25
8/12/2004,81.25
8/13/2004,81.25
8/14/2004,81.25
8/15/2004,81.25
8/16/2004,81.51
8/17/2004,81.51
8/18/2004,81.51
8/19/2004,81.51
8/20/2004,81.51
8/21/2004,81.51
8/22/2004,81.51
8/23/2004,81.53
8/24/2004,81.53
8/25/2004,81.53
8/26/2004,81.53
8/27/2004,81.53
8/28/2004,81.53
8/29/2004,81.53
8/30/2004,81.53
8/31/2004,81.37
9/1/2004,81.37
9/2/2004,81.37
9/3/2004,81.37
9/4/2004,81.37
9/5/2004,81.37
9/6/2004,81.31
9/7/2004,81.31
9/8/2004,81.31
9/9/2004,81.31
9/10/2004,81.31
9/11/2004,81.31
9/12/2004,81.31
9/13/2004,81.28
9/14/2004,81.28
9/15/2004,81.28
9/16/2004,81.28
9/17/2004,81.28
9/18/2004,81.28
9/19/2004,81.28
9/20/2004,81.63
9/21/2004,81.63
9/22/2004,81.63
9/23/2004,81.63
9/24/2004,81.63
9/25/2004,81.63
9/26/2004,81.63
9/27/2004,82.05
9/28/2004,82.05
9/29/2004,82.05
9/30/2004,82.05
10/1/2004,82.05
10/2/2004,82.05
10/3/2004,82.05
10/4/2004,83.11
10/5/2004,83.11
10/6/2004,83.11
10/7/2004,83.11
10/8/2004,83.11
10/9/2004,83.11
10/10/2004,83.11
10/11/2004,83.35
10/12/2004,83.35
10/13/2004,83.35
10/14/2004,83.35
10/15/2004,83.35
10/16/2004,83.35
10/17/2004,83.35
10/18/2004,83.94
10/19/2004,83.94
10/20/2004,83.94
10/21/2004,83.94
10/22/2004,83.94
10/23/2004,83.94
10/24/2004,83.94
10/25/2004,84.27
10/26/2004,84.27
10/27/2004,84.27
10/28/2004,84.27
10/29/2004,84.27
10/30/2004,84.27
10/31/2004,84.27
11/1/2004,84.34
11/2/2004,84.34
11/3/2004,84.34
11/4/2004,84.34
11/5/2004,84.34
11/6/2004,84.34
11/7/2004,84.34
11/8/2004,84.26
11/9/2004,84.26
11/10/2004,84.26
11/11/2004,84.26
11/12/2004,84.26
11/13/2004,84.26
11/14/2004,84.26
11/15/2004,81.46
11/16/2004,81.46
11/17/2004,81.46
11/18/2004,81.46
11/19/2004,81.46
11/20/2004,81.46
11/21/2004,81.46
11/22/2004,84.17
11/23/2004,84.17
11/24/2004,84.17
11/25/2004,84.17
11/26/2004,84.17
11/27/2004,84.17
11/28/2004,84.17
11/29/2004,84.06
11/30/2004,84.06
12/1/2004,84.06
12/2/2004,84.06
12/3/2004,84.06
12/4/2004,84.06
12/5/2004,84.06
12/6/2004,82.73
12/7/2004,82.73
12/8/2004,82.73
12/9/2004,82.73
12/10/2004,82.73
12/11/2004,82.73
12/12/2004,82.73
12/13/2004,81.46
12/14/2004,81.46
12/15/2004,81.46
12/16/2004,81.46
12/17/2004,81.46
12/18/2004,81.46
12/19/2004,81.46
12/20/2004,81.2
12/21/2004,81.2
12/22/2004,81.2
12/23/2004,81.2
12/24/2004,81.2
12/25/2004,81.2
12/26/2004,81.2
12/27/2004,81.17
12/28/2004,81.17
12/29/2004,81.17
12/30/2004,81.17
12/31/2004,81.17
1/1/2005,81.17
1/2/2005,81.17
1/3/2005,79.84
1/4/2005,79.84
1/5/2005,79.84
1/6/2005,79.84
1/7/2005,79.84
1/8/2005,79.84
1/9/2005,79.84
1/10/2005,78.93
1/11/2005,78.93
1/12/2005,78.93
1/13/2005,78.93
1/14/2005,78.93
1/15/2005,78.93
1/16/2005,78.93
1/17/2005,78.93
1/18/2005,78.93
1/19/2005,78.93
1/20/2005,78.93
1/21/2005,78.93
1/22/2005,78.93
1/23/2005,78.93
1/24/2005,79.54
1/25/2005,79.54
1/26/2005,79.54
1/27/2005,79.54
1/28/2005,79.54
1/29/2005,79.54
1/30/2005,79.54
1/31/2005,79.84
2/1/2005,79.84
2/2/2005,79.84
2/3/2005,79.84
2/4/2005,79.84
2/5/2005,79.84
2/6/2005,79.84
2/7/2005,80.03
2/8/2005,80.03
2/9/2005,80.03
2/10/2005,80.03
2/11/2005,80.03
2/12/2005,80.03
2/13/2005,80.03
2/14/2005,80.15
2/15/2005,80.15
2/16/2005,80.15
2/17/2005,80.15
2/18/2005,80.15
2/19/2005,80.15
2/20/2005,80.15
2/21/2005,80.45
2/22/2005,80.45
2/23/2005,80.45
2/24/2005,80.45
2/25/2005,80.45
2/26/2005,80.45
2/27/2005,80.45
2/28/2005,81.16
3/1/2005,81.16
3/2/2005,81.16
3/3/2005,81.16
3/4/2005,81.16
3/5/2005,81.16
3/6/2005,81.16
3/7/2005,81.64
3/8/2005,81.64
3/9/2005,81.64
3/10/2005,81.64
3/11/2005,81.64
3/12/2005,81.64
3/13/2005,81.64
3/14/2005,82.7
3/15/2005,82.7
3/16/2005,82.7
3/17/2005,82.7
3/18/2005,82.7
3/19/2005,82.7
3/20/2005,82.7
3/21/2005,83.4
3/22/2005,83.4
3/23/2005,83.4
3/24/2005,83.4
3/25/2005,83.4
3/26/2005,83.4
3/27/2005,83.4
3/28/2005,83.91
3/29/2005,83.91
3/30/2005,83.91
3/31/2005,83.91
4/1/2005,83.91
4/2/2005,83.91
4/3/2005,83.91
4/4/2005,85.61
4/5/2005,85.61
4/6/2005,85.61
4/7/2005,85.61
4/8/2005,85.61
4/9/2005,85.61
4/10/2005,85.61
4/11/2005,85.63
4/12/2005,85.63
4/13/2005,85.63
4/14/2005,85.63
4/15/2005,85.63
4/16/2005,85.63
4/17/2005,85.63
4/18/2005,85.51
4/19/2005,85.51
4/20/2005,85.51
4/21/2005,85.51
4/22/2005,85.51
4/23/2005,85.51
4/24/2005,85.51
4/25/2005,85.44
4/26/2005,85.44
4/27/2005,85.44
4/28/2005,85.44
4/29/2005,85.44
4/30/2005,85.44
5/1/2005,85.44
5/2/2005,85.36
5/3/2005,85.36
5/4/2005,85.36
5/5/2005,85.36
5/6/2005,85.36
5/7/2005,85.36
5/8/2005,85.36
5/9/2005,85.27
5/10/2005,85.27
5/11/2005,85.27
5/12/2005,85.27
5/13/2005,85.27
5/14/2005,85.27
5/15/2005,85.27
5/16/2005,84.77
5/17/2005,84.77
5/18/2005,84.77
5/19/2005,84.77
5/20/2005,84.77
5/21/2005,84.77
5/22/2005,84.77
5/23/2005,84.18
5/24/2005,84.18
5/25/2005,84.18
5/26/2005,84.18
5/27/2005,84.18
5/28/2005,84.18
5/29/2005,84.18
5/30/2005,84.01
5/31/2005,84.01
6/1/2005,84.01
6/2/2005,84.01
6/3/2005,84.01
6/4/2005,84.01
6/5/2005,84.01
6/6/2005,84.99
6/7/2005,84.99
6/8/2005,84.99
6/9/2005,84.99
6/10/2005,84.99
6/11/2005,84.99
6/12/2005,84.99
6/13/2005,85.52
6/14/2005,85.52
6/15/2005,85.52
6/16/2005,85.52
6/17/2005,85.52
6/18/2005,85.52
6/19/2005,85.52
6/20/2005,86.73
6/21/2005,86.73
6/22/2005,86.73
6/23/2005,86.73
6/24/2005,86.73
6/25/2005,86.73
6/26/2005,86.73
6/27/2005,87.49
6/28/2005,87.49
6/29/2005,87.49
6/30/2005,87.49
7/1/2005,87.49
7/2/2005,87.49
7/3/2005,87.49
7/4/2005,87.73
7/5/2005,87.73
7/6/2005,87.73
7/7/2005,87.73
7/8/2005,87.73
7/9/2005,87.73
7/10/2005,87.73
7/11/2005,88.55
7/12/2005,88.55
7/13/2005,88.55
7/14/2005,88.55
7/15/2005,88.55
7/16/2005,88.55
7/17/2005,88.55
7/18/2005,89
7/19/2005,89
7/20/2005,89
7/21/2005,89
7/22/2005,89
7/23/2005,89
7/24/2005,89
7/25/2005,89.25
7/26/2005,89.25
7/27/2005,89.25
7/28/2005,89.25
7/29/2005,89.25
7/30/2005,89.25
7/31/2005,89.25
8/1/2005,89.67
8/2/2005,89.67
8/3/2005,89.67
8/4/2005,89.67
8/5/2005,89.67
8/6/2005,89.67
8/7/2005,89.67
8/8/2005,90.56
8/9/2005,90.56
8/10/2005,90.56
8/11/2005,90.56
8/12/2005,90.56
8/13/2005,90.56
8/14/2005,90.56
8/15/2005,90.77
8/16/2005,90.77
8/17/2005,90.77
8/18/2005,90.77
8/19/2005,90.77
8/20/2005,90.77
8/21/2005,90.77
8/22/2005,91.42
8/23/2005,91.42
8/24/2005,91.42
8/25/2005,91.42
8/26/2005,91.42
8/27/2005,91.42
8/28/2005,91.42
8/29/2005,94.37
8/30/2005,94.37
8/31/2005,94.37
9/1/2005,94.37
9/2/2005,94.37
9/3/2005,94.37
9/4/2005,94.37
9/5/2005,95.07
9/6/2005,95.07
9/7/2005,95.07
9/8/2005,95.07
9/9/2005,95.07
9/10/2005,95.07
9/11/2005,95.07
9/12/2005,94.41
9/13/2005,94.41
9/14/2005,94.41
9/15/2005,94.41
9/16/2005,94.41
9/17/2005,94.41
9/18/2005,94.41
9/19/2005,93.33
9/20/2005,93.33
9/21/2005,93.33
9/22/2005,93.33
9/23/2005,93.33
9/24/2005,93.33
9/25/2005,93.33
9/26/2005,93.51
9/27/2005,93.51
9/28/2005,93.51
9/29/2005,93.51
9/30/2005,93.51
10/1/2005,93.51
10/2/2005,93.51
10/3/2005,94.25
10/4/2005,94.25
10/5/2005,94.25
10/6/2005,94.25
10/7/2005,94.25
10/8/2005,94.25
10/9/2005,94.25
10/10/2005,94.14
10/11/2005,94.14
10/12/2005,94.14
10/13/2005,94.14
10/14/2005,94.14
10/15/2005,94.14
10/16/2005,94.14
10/17/2005,93.47
10/18/2005,93.47
10/19/2005,93.47
10/20/2005,93.47
10/21/2005,93.47
10/22/2005,93.47
10/23/2005,93.47
10/24/2005,92.79
10/25/2005,92.79
10/26/2005,92.79
10/27/2005,92.79
10/28/2005,92.79
10/29/2005,92.79
10/30/2005,92.79
10/31/2005,92.47
11/1/2005,92.47
11/2/2005,92.47
11/3/2005,92.47
11/4/2005,92.47
11/5/2005,92.47
11/6/2005,92.47
11/7/2005,90.53
11/8/2005,90.53
11/9/2005,90.53
11/10/2005,90.53
11/11/2005,90.53
11/12/2005,90.53
11/13/2005,90.53
11/14/2005,88.61
11/15/2005,88.61
11/16/2005,88.61
11/17/2005,88.61
11/18/2005,88.61
11/19/2005,88.61
11/20/2005,88.61
11/21/2005,87.35
11/22/2005,87.35
11/23/2005,87.35
11/24/2005,87.35
11/25/2005,87.35
11/26/2005,87.35
11/27/2005,87.35
11/28/2005,87.35
11/29/2005,87.35
11/30/2005,87.35
12/1/2005,87.35
12/2/2005,87.35
12/3/2005,87.35
12/4/2005,87.35
12/5/2005,87.2
12/6/2005,87.2
12/7/2005,87.2
12/8/2005,87.2
12/9/2005,87.2
12/10/2005,87.2
12/11/2005,87.2
12/12/2005,87.56
12/13/2005,87.56
12/14/2005,87.56
12/15/2005,87.56
12/16/2005,87.56
12/17/2005,87.56
12/18/2005,87.56
12/19/2005,87.88
12/20/2005,87.88
12/21/2005,87.88
12/22/2005,87.88
12/23/2005,87.88
12/24/2005,87.88
12/25/2005,87.88
12/26/2005,88.03
12/27/2005,88.03
12/28/2005,88.03
12/29/2005,88.03
12/30/2005,88.03
12/31/2005,88.03
1/1/2006,88.03
1/2/2006,88.56
1/3/2006,88.56
1/4/2006,88.56
1/5/2006,88.56
1/6/2006,88.56
1/7/2006,88.56
1/8/2006,88.56
1/9/2006,89.01
1/10/2006,89.01
1/11/2006,89.01
1/12/2006,89.01
1/13/2006,89.01
1/14/2006,89.01
1/15/2006,89.01
1/16/2006,89.55
1/17/2006,89.55
1/18/2006,89.55
1/19/2006,89.55
1/20/2006,89.55
1/21/2006,89.55
1/22/2006,89.55
1/23/2006,89.88
1/24/2006,89.88
1/25/2006,89.88
1/26/2006,89.88
1/27/2006,89.88
1/28/2006,89.88
1/29/2006,89.88
1/30/2006,89.73
1/31/2006,89.73
2/1/2006,89.73
2/2/2006,89.73
2/3/2006,89.73
2/4/2006,89.73
2/5/2006,89.73
2/6/2006,89.65
2/7/2006,89.65
2/8/2006,89.65
2/9/2006,89.65
2/10/2006,89.65
2/11/2006,89.65
2/12/2006,89.65
2/13/2006,89.6
2/14/2006,89.6
2/15/2006,89.6
2/16/2006,89.6
2/17/2006,89.6
2/18/2006,89.6
2/19/2006,89.6
2/20/2006,89.51
2/21/2006,89.51
2/22/2006,89.51
2/23/2006,89.51
2/24/2006,89.51
2/25/2006,89.51
2/26/2006,89.51
2/27/2006,89.37
2/28/2006,89.37
3/1/2006,89.37
3/2/2006,89.37
3/3/2006,89.37
3/4/2006,89.37
3/5/2006,89.37
3/6/2006,89.55
3/7/2006,89.55
3/8/2006,89.55
3/9/2006,89.55
3/10/2006,89.55
3/11/2006,89.55
3/12/2006,89.55
3/13/2006,90.19
3/14/2006,90.19
3/15/2006,90.19
3/16/2006,90.19
3/17/2006,90.19
3/18/2006,90.19
3/19/2006,90.19
3/20/2006,91.16
3/21/2006,91.16
3/22/2006,91.16
3/23/2006,91.16
3/24/2006,91.16
3/25/2006,91.16
3/26/2006,91.16
3/27/2006,91.78
3/28/2006,91.78
3/29/2006,91.78
3/30/2006,91.78
3/31/2006,91.78
4/1/2006,91.78
4/2/2006,91.78
4/3/2006,92.77
4/4/2006,92.77
4/5/2006,92.77
4/6/2006,92.77
4/7/2006,92.77
4/8/2006,92.77
4/9/2006,92.77
4/10/2006,94.23
4/11/2006,94.23
4/12/2006,94.23
4/13/2006,94.23
4/14/2006,94.23
4/15/2006,94.23
4/16/2006,94.23
4/17/2006,94.23
4/18/2006,95.35
4/19/2006,95.35
4/20/2006,95.35
4/21/2006,95.35
4/22/2006,95.35
4/23/2006,95.35
4/24/2006,96.13
4/25/2006,96.13
4/26/2006,96.13
4/27/2006,96.13
4/28/2006,96.13
4/29/2006,96.13
4/30/2006,96.13
5/1/2006,96.46
5/2/2006,96.46
5/3/2006,96.46
5/4/2006,96.46
5/5/2006,96.46
5/6/2006,96.46
5/7/2006,96.46
5/8/2006,96.39
5/9/2006,96.39
5/10/2006,96.39
5/11/2006,96.39
5/12/2006,96.39
5/13/2006,96.39
5/14/2006,96.39
5/15/2006,96.1
5/16/2006,96.1
5/17/2006,96.1
5/18/2006,96.1
5/19/2006,96.1
5/20/2006,96.1
5/21/2006,96.1
5/22/2006,95.36
5/23/2006,95.36
5/24/2006,95.36
5/25/2006,95.36
5/26/2006,95.36
5/27/2006,95.36
5/28/2006,95.36
5/29/2006,95.24
5/30/2006,95.24
5/31/2006,95.24
6/1/2006,95.24
6/2/2006,95.24
6/3/2006,95.24
6/4/2006,95.24
6/5/2006,95.49
6/6/2006,95.49
6/7/2006,95.49
6/8/2006,95.49
6/9/2006,95.49
6/10/2006,95.49
6/11/2006,95.49
6/12/2006,95.44
6/13/2006,95.44
6/14/2006,95.44
6/15/2006,95.44
6/16/2006,95.44
6/17/2006,95.44
6/18/2006,95.44
6/19/2006,94.97
6/20/2006,94.97
6/21/2006,94.97
6/22/2006,94.97
6/23/2006,94.97
6/24/2006,94.97
6/25/2006,94.97
6/26/2006,95.27
6/27/2006,95.27
6/28/2006,95.27
6/29/2006,95.27
6/30/2006,95.27
7/1/2006,95.27
7/2/2006,95.27
7/3/2006,95.69
7/4/2006,95.69
7/5/2006,95.69
7/6/2006,95.69
7/7/2006,95.69
7/8/2006,95.69
7/9/2006,95.69
7/10/2006,96.88
7/11/2006,96.88
7/12/2006,96.88
7/13/2006,96.88
7/14/2006,96.88
7/15/2006,96.88
7/16/2006,96.88
7/17/2006,97.78
7/18/2006,97.78
7/19/2006,97.78
7/20/2006,97.78
7/21/2006,97.78
7/22/2006,97.78
7/23/2006,97.78
7/24/2006,97.83
7/25/2006,97.83
7/26/2006,97.83
7/27/2006,97.83
7/28/2006,97.83
7/29/2006,97.83
7/30/2006,97.83
7/31/2006,98.05
8/1/2006,98.05
8/2/2006,98.05
8/3/2006,98.05
8/4/2006,98.05
8/5/2006,98.05
8/6/2006,98.05
8/7/2006,97.82
8/8/2006,97.82
8/9/2006,97.82
8/10/2006,97.82
8/11/2006,97.82
8/12/2006,97.82
8/13/2006,97.82
8/14/2006,95.74
8/15/2006,95.74
8/16/2006,95.74
8/17/2006,95.74
8/18/2006,95.74
8/19/2006,95.74
8/20/2006,95.74
8/21/2006,94.4
8/22/2006,94.4
8/23/2006,94.4
8/24/2006,94.4
8/25/2006,94.4
8/26/2006,94.4
8/27/2006,94.4
8/28/2006,92.88
8/29/2006,92.88
8/30/2006,92.88
8/31/2006,92.88
9/1/2006,92.88
9/2/2006,92.88
9/3/2006,92.88
9/4/2006,91.48
9/5/2006,91.48
9/6/2006,91.48
9/7/2006,91.48
9/8/2006,91.48
9/9/2006,91.48
9/10/2006,91.48
9/11/2006,89.78
9/12/2006,89.78
9/13/2006,89.78
9/14/2006,89.78
9/15/2006,89.78
9/16/2006,89.78
9/17/2006,89.78
9/18/2006,88.2
9/19/2006,88.2
9/20/2006,88.2
9/21/2006,88.2
9/22/2006,88.2
9/23/2006,88.2
9/24/2006,88.2
9/25/2006,86.95
9/26/2006,86.95
9/27/2006,86.95
9/28/2006,86.95
9/29/2006,86.95
9/30/2006,86.95
10/1/2006,86.95
10/2/2006,86.6
10/3/2006,86.6
10/4/2006,86.6
10/5/2006,86.6
10/6/2006,86.6
10/7/2006,86.6
10/8/2006,86.6
10/9/2006,85.91
10/10/2006,85.91
10/11/2006,85.91
10/12/2006,85.91
10/13/2006,85.91
10/14/2006,85.91
10/15/2006,85.91
10/16/2006,85.74
10/17/2006,85.74
10/18/2006,85.74
10/19/2006,85.74
10/20/2006,85.74
10/21/2006,85.74
10/22/2006,85.74
10/23/2006,85.6
10/24/2006,85.6
10/25/2006,85.6
10/26/2006,85.6
10/27/2006,85.6
10/28/2006,85.6
10/29/2006,85.6
10/30/2006,85.54
10/31/2006,85.54
11/1/2006,85.54
11/2/2006,85.54
11/3/2006,85.54
11/4/2006,85.54
11/5/2006,85.54
11/6/2006,85.49
11/7/2006,85.49
11/8/2006,85.49
11/9/2006,85.49
11/10/2006,85.49
11/11/2006,85.49
11/12/2006,85.49
11/13/2006,85.45
11/14/2006,85.45
11/15/2006,85.45
11/16/2006,85.45
11/17/2006,85.45
11/18/2006,85.45
11/19/2006,85.45
11/20/2006,85.47
11/21/2006,85.47
11/22/2006,85.47
11/23/2006,85.47
11/24/2006,85.47
11/25/2006,85.47
11/26/2006,85.47
11/27/2006,85.46
11/28/2006,85.46
